Spotify_ID,Artist,Title,Year,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Clustering Coefficient,Community
4wFjTWCunQFKtukqrNijEt,Migos,MotorSport,2016,0.001633605600933489,0.0,0.001633605600933489,1.0,792
5cepAtqnEQ6yVG6088zMMu,Maluma,Corazón (feat. Nego do Borel),2016,0.0004667444574095683,0.0,0.0004667444574095683,1.0,946
4L9Ds4mpD3SuYoWwFUlv16,Florida Georgia Line,Simple,2016,0.0007001166861143524,0.0,0.0007001166861143524,1.0,628
1LhMopPAallLeaeNutqbgS,Justin Timberlake,Say Something (feat. Chris Stapleton),2016,0.0021003500583430573,0.0,0.0021003500583430573,1.0,313
1lsBTdE6MGsKeZCD6llNu7,Charlie Puth,Done for Me (feat. Kehlani),2016,0.003267211201866978,0.0,0.003267211201866978,1.0,614
4kWO6O1BUXcZmaxitpVUwp,Tiësto,Jackie Chan,2016,0.0028004667444574095,0.0,0.0028004667444574095,1.0,1510
0CZ8lquoTX2Dkg7Ak2inwA,King Princess,1950,2016,0.0,0.0,0.0,0.0,629
6kPJZM97LwdG9QIsT7khp6,Clean Bandit,Solo (feat. Demi Lovato),2016,0.0023337222870478415,0.0,0.002333722287047841,1.0,184
6KuqAtoeVzxAYOaMveLNpH,Daddy Yankee,Dura,2016,0.0007001166861143524,0.0,0.0007001166861143524,1.0,1092
77UjLW8j5UAGAGVGhR5oUK,The Weeknd,Pray For Me (with Kendrick Lamar),2016,0.00956826137689615,0.0,0.00956826137689615,1.0,1001
514rhnksEwHUh6LxXsQ4Y9,Selena Gomez,Back To You,2016,0.004900816802800467,0.0,0.004900816802800466,1.0,1115
0b9oOr2ZgvyQu88wzixux9,Childish Gambino,This Is America,2016,0.0007001166861143524,0.0,0.0007001166861143524,1.0,630
2TXtN9MoV308Y0z1HvyTfV,Jason Aldean,You Make It Easy,2016,0.0004667444574095683,0.0,0.0004667444574095683,1.0,631
2Yl4OmDby9iitgNWZPwxkd,Cardi B,Be Careful,2016,0.0014002333722287048,0.0,0.0014002333722287048,1.0,375
43VXG87ajppI8mO1Mxo8vu,6ix9ine,FEFE (feat. Nicki Minaj & Murda Beatz),2016,0.0004667444574095683,0.0,0.0004667444574095683,1.0,801
0At2qAoaVjIwWNAqrscXli,Ella Mai,Boo'd Up,2016,0.0004667444574095683,0.0,0.0004667444574095683,1.0,1390
4QtiVmuA88tPQiCOHZuQ5b,Sofía Reyes,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",2016,0.0,0.0,0.0,0.0,632
0Ult84lvFuqNvbyXwyRQ58,Clean Bandit,I Miss You (feat. Julia Michaels),2016,0.0023337222870478415,0.0,0.002333722287047841,1.0,184
3qN5qMTKyEEmiTZD38BNTT,Drake,I'm Upset,2016,0.014235705950991833,0.0,0.014235705950991832,1.0,518
6dbSBQXCctYSVryynHXaZ4,Lil Dicky,Freaky Friday (feat. Chris Brown),2016,0.00023337222870478414,0.0,0.00023337222870478414,0.0,903
55S2PQgSMYAhgoTCcGCDfw,5 Seconds of Summer,Youngblood,2016,0.0014002333722287048,0.0,0.0014002333722287048,1.0,851
7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,2017,0.007001166861143524,0.0,0.007001166861143524,1.0,659
0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,Believer,2017,0.005834305717619603,0.0,0.005834305717619603,1.0,919
6habFhsOp2NvshLv26DqMb,Luis Fonsi,Despacito,2017,0.0007001166861143524,0.0,0.0007001166861143524,1.0,400
1PSBzsahR2AKwLJgx8ehBj,Machine Gun Kelly,Bad Things (with Camila Cabello),2017,0.0009334889148191366,0.0,0.0009334889148191366,1.0,790
5knuzwU65gJK7IF5yJsuaW,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),2017,0.0023337222870478415,0.0,0.002333722287047841,1.0,184
1rfofaqEpACxVEHIZBJe6W,Camila Cabello,Havana (feat. Young Thug),2017,0.0021003500583430573,0.0,0.0021003500583430573,1.0,340
1zB4vmk8tFRmM9UULNzbLB,Imagine Dragons,Thunder,2017,0.005834305717619603,0.0,0.005834305717619603,1.0,919
1nueTG77MzNkJTKQ0ZdGzT,Maroon 5,Don't Wanna Know (feat. Kendrick Lamar),2017,0.009101516919486581,0.0,0.009101516919486581,1.0,394
6RUKPb4LETWmmr3iAEQktW,The Chainsmokers,Something Just Like This,2017,0.0030338389731621937,0.0,0.0030338389731621937,1.0,334
0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,2017,0.007001166861143524,0.0,0.007001166861143524,1.0,659
0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,That's What I Like,2017,0.004900816802800467,0.0,0.004900816802800466,1.0,319
7JJmb5XwzOO8jgpou264Ml,Shawn Mendes,There's Nothing Holdin' Me Back,2017,0.004900816802800467,0.0,0.004900816802800466,1.0,332
5uCax9HTNlzGybIStD3vDh,James Arthur,Say You Won't Let Go,2017,0.0014002333722287048,0.0,0.0014002333722287048,1.0,339
5cF0dROlMOK5uNZtivgu50,Charlie Puth,Attention,2017,0.003267211201866978,0.0,0.003267211201866978,1.0,614
6gBFPUFcJLzWGx4lenP6h2,Travis Scott,goosebumps,2017,0.0030338389731621937,0.0,0.0030338389731621937,1.0,982
1P17dC1amhFzptugyAO7Il,Taylor Swift,Look What You Made Me Do,2017,0.014002333722287048,0.0,0.014002333722287048,1.0,819
1mXVgsBdtIVeCLJnSnmtdV,Sam Smith,Too Good At Goodbyes,2017,0.0037339556592765463,0.0,0.0037339556592765463,1.0,1471
5oO3drDxtziYU2H1X23ZIp,Rihanna,Love On The Brain,2017,0.00840140023337223,0.0,0.00840140023337223,1.0,952
3B54sVLJ402zGa6Xm4YGNe,French Montana,Unforgettable,2017,0.00023337222870478414,0.0,0.00023337222870478414,0.0,816
7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,HUMBLE.,2017,0.0023337222870478415,0.0,0.002333722287047841,1.0,1071
5mCPDVBb16L4XQwDdbRUpz,Drake,Passionfruit,2017,0.014235705950991833,0.0,0.014235705950991832,1.0,518
2yLa0QULdQr0qAIvVwN6B5,Taylor Swift,...Ready For It?,2017,0.014002333722287048,0.0,0.014002333722287048,1.0,819
0WtDGnWL2KrMCk0mI1Gpwz,Childish Gambino,Redbone,2017,0.0007001166861143524,0.0,0.0007001166861143524,1.0,630
5Ohxk2dO5COHF1krpoPigN,Harry Styles,Sign of the Times,2017,0.0014002333722287048,0.0,0.0014002333722287048,1.0,505
7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,Jocelyn Flores,2017,0.0014002333722287048,0.0,0.0014002333722287048,1.0,612
55n9yjI6qqXh5F2mYvUc2y,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),2017,0.0011668611435239208,0.0,0.0011668611435239206,1.0,1576
6PGoSes0D9eUDeeAafB2As,Kendrick Lamar,LOVE. FEAT. ZACARI.,2017,0.0023337222870478415,0.0,0.002333722287047841,1.0,1071
3a1lNhkSLSkpJE4MSHpDu9,Post Malone,Congratulations,2017,0.005834305717619603,0.0,0.005834305717619603,1.0,513
6Qn5zhYkTa37e91HC1D7lb,Imagine Dragons,Whatever It Takes,2017,0.005834305717619603,0.0,0.005834305717619603,1.0,919
04sN26COy28wTXYj3dMoiZ,Billie Eilish,Bored,2017,0.0051341890315052515,0.0,0.005134189031505251,1.0,1271
7GX5flRQZVHRAGd6B4TmDO,Lil Uzi Vert,XO Tour Llif3,2017,0.0011668611435239208,0.0,0.0011668611435239206,1.0,502
48QmG1dfvMuYLxMPt7KSRA,Sean Paul,No Lie,2017,0.0009334889148191366,0.0,0.0009334889148191366,1.0,974
0VgkVdmE4gld66l8iyGjgx,Future,Mask Off,2017,0.0014002333722287048,0.0,0.0014002333722287048,1.0,986
2cYqizR4lgvp4Qu6IQ3qGN,Travis Scott,BUTTERFLY EFFECT,2017,0.0030338389731621937,0.0,0.0030338389731621937,1.0,982
0AS63m1wHv9n4VVRizK6Hc,Shawn Mendes,Mercy,2017,0.004900816802800467,0.0,0.004900816802800466,1.0,332
2ekn2ttSfGqwhhate0LSR0,Dua Lipa,New Rules,2017,0.004200700116686115,0.0,0.004200700116686115,1.0,1428
6QgjcU0zLnzq5OrUoSZ3OK,Portugal. The Man,Feel It Still,2017,0.00023337222870478414,0.0,0.00023337222870478414,0.0,358
1e1JKLEDKP7hEQzJfNAgPl,Playboi Carti,Magnolia,2017,0.0,0.0,0.0,0.0,359
5vjLSffimiIP26QG5WcN2K,Chord Overstreet,Hold On,2017,0.0,0.0,0.0,0.0,296
6b8Be6ljOzmkOmFslEb23P,Bruno Mars,24K Magic,2017,0.004900816802800467,0.0,0.004900816802800466,1.0,319
6h5PAsRni4IRlxWr6uDPTP,Axwell /\ Ingrosso,More Than You Know,2017,0.0,0.0,0.0,0.0,360
2Y0iGXY6m6immVb2ktbseM,MGMT,Little Dark Age,2017,0.0004667444574095683,0.0,0.0004667444574095683,1.0,110
75ZvA4QfFiZvzhj2xkaWAh,Post Malone,I Fall Apart,2017,0.005834305717619603,0.0,0.005834305717619603,1.0,513
3dhjNA0jGA8vHBQ1VdD6vV,The Weeknd,I Feel It Coming,2017,0.00956826137689615,0.0,0.00956826137689615,1.0,1001
5Z3GHaZ6ec9bsiI5BenrbY,Khalid,Young Dumb & Broke,2017,0.0021003500583430573,0.0,0.0021003500583430573,1.0,536
58zsLZPvfflaiIbNWoA22O,Rag'n'Bone Man,Human,2017,0.0,0.0,0.0,0.0,232
6HZILIRieu8S0iqY8kIKhj,Kendrick Lamar,DNA.,2017,0.0023337222870478415,0.0,0.002333722287047841,1.0,1071
6PCUP3dWmTjcTtXY02oFdT,Ed Sheeran,Castle on the Hill,2017,0.007001166861143524,0.0,0.007001166861143524,1.0,659
5k38wzpLb15YgncyWdTZE4,G-Eazy,Him & I (with Halsey),2017,0.0007001166861143524,0.0,0.0007001166861143524,1.0,396
6Pgkp4qUoTmJIPn7ReaGxL,Avicii,Without You (feat. Sandro Cavazza),2017,0.005600933488914819,0.0,0.005600933488914819,1.0,561
1f5cbQtDrykjarZVrShaDI,A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),2017,0.0009334889148191366,0.0,0.0009334889148191366,1.0,363
0q75NwOoFiARAVp4EXU4Bs,SZA,Love Galore (feat. Travis Scott),2017,0.0025670945157526257,0.0,0.0025670945157526253,1.0,995
0CokSRCu5hZgPxcZBaEzVE,Macklemore,Glorious (feat. Skylar Grey),2017,0.00023337222870478414,0.0,0.00023337222870478414,0.0,364
72gv4zhNvRVdQA0eOenCal,Clean Bandit,Symphony (feat. Zara Larsson),2017,0.0023337222870478415,0.0,0.002333722287047841,1.0,184
3ebXMykcMXOcLeJ9xZ17XH,Martin Garrix,Scared to Be Lonely,2017,0.0023337222870478415,0.0,0.002333722287047841,1.0,1489
64PgpLHuQK3UJ5qZ875Vei,Lil Peep,Save That Shit,2017,0.00023337222870478414,0.0,0.00023337222870478414,0.0,810
0afhq8XCExXpqazXczTSve,Ed Sheeran,Galway Girl,2017,0.007001166861143524,0.0,0.007001166861143524,1.0,659
5eqK0tbzUPo2SoeZsov04s,21 Savage,Bank Account,2017,0.0004667444574095683,0.0,0.0004667444574095683,1.0,365
2cOUlop2ZakjOKe4WinesN,Niall Horan,Slow Hands,2017,0.0004667444574095683,0.0,0.0004667444574095683,1.0,586
7vu0JkJh0ldukEYbTVcqd0,Julia Michaels,Issues,2017,0.0,0.0,0.0,0.0,366
152lZdxL1OR0ZMW6KquMif,Khalid,Location,2017,0.0021003500583430573,0.0,0.0021003500583430573,1.0,536
2RttW7RAu5nOAfq6YFvApB,Ed Sheeran,Happier,2017,0.007001166861143524,0.0,0.007001166861143524,1.0,659
6uBhi9gBXWjanegOb2Phh0,Zedd,Stay,2017,0.0028004667444574095,0.0,0.0028004667444574095,1.0,1469
0Qh38w01QRXK6KHIv0e3hb,P!nk,What About Us,2017,0.0030338389731621937,0.0,0.0030338389731621937,1.0,578
5tz69p7tJuGPeMGwNTxYuV,Logic,1-800-273-8255,2017,0.0009334889148191366,0.0,0.0009334889148191366,1.0,367
5Gu0PDLN4YJeW75PpBSg9p,Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",2017,0.0021003500583430573,0.0,0.0021003500583430573,1.0,1433
5bcTCxgc7xVfSaMV3RuVke,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",2017,0.005834305717619603,0.0,0.005834305717619603,1.0,842
6fujklziTHa8uoM5OQSfIo,Rae Sremmurd,Black Beatles,2017,0.0009334889148191366,0.0,0.0009334889148191366,1.0,787
5uDASfU19gDxSjW8cnCaBp,Rob $tone,Chill Bill (feat. J. Davi$ & Spooks),2017,0.0,0.0,0.0,0.0,1475
72jbDTw1piOOj770jWNeaG,The Chainsmokers,Paris,2017,0.0030338389731621937,0.0,0.0030338389731621937,1.0,334
1j4kHkkpqZRBwE0A4CN4Yv,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,2017,0.0011668611435239208,0.0,0.0011668611435239206,1.0,1576
0yvPEnB032fojLfVluFjUv,Demi Lovato,Sorry Not Sorry,2017,0.0023337222870478415,0.0,0.002333722287047841,1.0,583
4cxMGhkinTocPSVVKWIw0d,Russ,Losin Control,2017,0.0004667444574095683,0.0,0.0004667444574095683,1.0,1383
4lnAN2S1fcI0SjxEbksZVr,Selena Gomez,Fetish (feat. Gucci Mane),2017,0.004900816802800467,0.0,0.004900816802800466,1.0,1115
6mapJIPnQ23RTAevUoE0DL,Rae Sremmurd,Swang,2017,0.0009334889148191366,0.0,0.0009334889148191366,1.0,787
1UZOjK1BwmwWU14Erba9CZ,Miley Cyrus,Malibu,2017,0.004200700116686115,0.0,0.004200700116686115,1.0,1196
6Za3190Sbw39BBC77WSS1C,NATTI NATASHA,Criminal,2017,0.0,0.0,0.0,0.0,369
0M9ydKzuF3oZTfYYPfaGX1,Migos,Bad and Boujee (feat. Lil Uzi Vert),2017,0.001633605600933489,0.0,0.001633605600933489,1.0,792
6kex4EBAj0WHXDKZMEJaaF,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),2017,0.0051341890315052515,0.0,0.005134189031505251,1.0,382
4dVpf9jZjcORqGTLUaeYj9,A$AP Ferg,Plain Jane,2017,0.0,0.0,0.0,0.0,372
7COfe3P7KgfwDwIRB8LIDw,J Balvin,Mi Gente,2017,0.001633605600933489,0.0,0.001633605600933489,1.0,548
343YBumqHu19cGoGARUTsd,Drake,Fake Love,2017,0.014235705950991833,0.0,0.014235705950991832,1.0,518
5WoaF1B5XIEnWfmb5NZikf,Miguel,Sky Walker (feat. Travis Scott),2017,0.0007001166861143524,0.0,0.0007001166861143524,1.0,806
6ie2Bw3xLj2JcGowOlcMhb,Lorde,Green Light,2017,0.0018669778296382731,0.0,0.0018669778296382731,1.0,1235
0mt02gJ425Xjm7c3jYkOBn,Lana Del Rey,Lust For Life (with The Weeknd),2017,0.0021003500583430573,0.0,0.0021003500583430573,1.0,805
42ydLwx4i5V49RXHOozJZq,Alessia Cara,Scars To Your Beautiful,2017,0.0014002333722287048,0.0,0.0014002333722287048,1.0,1572
75NhhYjHO43mvZgYtnXgti,Avicii,Lonely Together (feat. Rita Ora),2017,0.005600933488914819,0.0,0.005600933488914819,1.0,561
5hTpBe8h35rJ67eAWHQsJx,Aminé,Caroline,2017,0.00023337222870478414,0.0,0.00023337222870478414,0.0,374
6KBYefIoo7KydImq1uUQlL,Cardi B,Bodak Yellow,2017,0.0014002333722287048,0.0,0.0014002333722287048,1.0,375
4Q3N4Ct4zCuIHuZ65E3BD4,Kodak Black,Tunnel Vision,2017,0.0011668611435239208,0.0,0.0011668611435239206,1.0,827
6Se3x9ANMLv0dCDsjGmEjh,blackbear,do re mi,2017,0.0007001166861143524,0.0,0.0007001166861143524,1.0,378
1EaKU4dMbesXXd3BrLCtYG,Kendrick Lamar,ELEMENT.,2017,0.0023337222870478415,0.0,0.002333722287047841,1.0,1071
6Kkt27YmFyIFrcX3QXFi2o,Lorde,Liability,2017,0.0018669778296382731,0.0,0.0018669778296382731,1.0,1235
2EEeOnHehOozLq4aS0n6SL,KYLE,iSpy (feat. Lil Yachty),2017,0.00023337222870478414,0.0,0.00023337222870478414,0.0,379
4BdGO1CaObRD4La9l5Zanz,Foster The People,Sit Next to Me,2017,0.0007001166861143524,0.0,0.0007001166861143524,1.0,383
0dXNQ8dckG4eYfEtq9zcva,The Vamps,All Night,2017,0.0,0.0,0.0,0.0,384
0pSBuHjILhNEo55xK1zrRt,Ayo & Teo,Rolex,2017,0.0,0.0,0.0,0.0,385
6gpcs5eMhJwax4mIfKDYQk,Calvin Harris,Slide (feat. Frank Ocean & Migos),2017,0.005834305717619603,0.0,0.005834305717619603,1.0,842
1vnnXMrBeEWiRg3YCMCjQq,Luis Fonsi,Despacito - Remix,2017,0.0007001166861143524,0.0,0.0007001166861143524,1.0,400
7qvxFz3JodM0A7xEM7k3YD,Katy Perry,Chained To The Rhythm,2017,0.008868144690781798,0.0,0.008868144690781798,1.0,1064
7ojlc670BFRL0lnmtEqo83,Monata,Tum Hi Ho,2017,0.0007001166861143524,0.0,0.0007001166861143524,1.0,405
5PfCK22V7omZtdZ9YeyhCe,Monata,Nitip Kangen (feat. Sodik Monata & Ratna Antika),2017,0.0007001166861143524,0.0,0.0007001166861143524,1.0,405
5jtkUmhfFWitTrIqUaVGGo,Monata,Suket Teki (feat. Lilin Herlina),2017,0.0007001166861143524,0.0,0.0007001166861143524,1.0,405
3Hysyt8e5Rma9uHMCFURgF,Via Vallen,Lara Hati,2017,0.0018669778296382731,0.0,0.0018669778296382731,1.0,408
7JQas0bS73ZbmSxhYrNJrU,Via Vallen,Lungset,2017,0.0018669778296382731,0.0,0.0018669778296382731,1.0,408
2I3ty0hkVn7JmnnoYLKC12,Dangdut Koplo Rgs,Konco Mesra (feat. Ratna Antika),2017,0.001633605600933489,0.0,0.001633605600933489,1.0,409
64fR46x8k2KUEH5uvdOW5Q,Dangdut Koplo Rgs,Terminal Giwangan (feat. Ratna Antika),2017,0.001633605600933489,0.0,0.001633605600933489,1.0,409
5B0lHGAqC33wEsR0dj6CEE,Nella Kharisma,Kelingan Mantan,2017,0.0021003500583430573,0.0,0.0021003500583430573,1.0,407
2EaTuqZDWsPRAb9rCYCBWL,Monata,Tembang Tresno (feat. Rere Amora),2017,0.0007001166861143524,0.0,0.0007001166861143524,1.0,405
0kZe0zpnGBEmvZPCNdEkPR,New Pallapa,Surat Cinta Untuk Starla,2017,0.0,0.0,0.0,0.0,406
4HTjIGTor1Li6mAq97xbeC,Nella Kharisma,Ngobong Ati,2017,0.0021003500583430573,0.0,0.0021003500583430573,1.0,407
3SKvGqfpBZnNpmAhj4fIHS,Dangdut Koplo Rgs,Sikso Batin (feat. Ratna Antika),2017,0.001633605600933489,0.0,0.001633605600933489,1.0,409
1gbxWZGEsHM9cGcq43A2ni,Dangdut Koplo Rgs,Amung Roso Kangen (feat. Mayasari),2017,0.001633605600933489,0.0,0.001633605600933489,1.0,409
1jqnGmAaR9aR7smxiKU47b,Dangdut Koplo Rgs,Tembang Tresno (feat. Merinda Anjani),2017,0.001633605600933489,0.0,0.001633605600933489,1.0,409
4lPOg6C4ronhELkNxfe7nf,Via Vallen,Kalung Emas,2017,0.0018669778296382731,0.0,0.0018669778296382731,1.0,408
0k62Lc5dcvzJCazkJf540O,Dangdut Koplo Rgs,Dalan Anyar (feat. Vera Vernanda),2017,0.001633605600933489,0.0,0.001633605600933489,1.0,409
0YrlcO668sHnKEsiVUEqwG,Dangdut Koplo Rgs,Aku Kudu Piye (feat. Ratna Antika),2017,0.001633605600933489,0.0,0.001633605600933489,1.0,409
2ey0HK2pXI9y5cIW5NqFLj,Nella Kharisma,Konco Mesra,2017,0.0021003500583430573,0.0,0.0021003500583430573,1.0,407
0kEGSiImai6jPmwwxKxhZk,Nella Kharisma,Jaran Goyang,2017,0.0021003500583430573,0.0,0.0021003500583430573,1.0,407
092ReWnDeW29Gx8uSoZv3q,Nella Kharisma,Jaran Goyang,2017,0.0021003500583430573,0.0,0.0021003500583430573,1.0,407
6s2IiupkCL8etbkk1ZNrQc,Nella Kharisma,Bojo Galak,2017,0.0021003500583430573,0.0,0.0021003500583430573,1.0,407
0ozzmnr0WMkpk29yqJUKcK,Nella Kharisma,Ditinggal Rabi,2017,0.0021003500583430573,0.0,0.0021003500583430573,1.0,407
0YZxTb37JKPv3aaWvS38Bg,Nella Kharisma,Aku Cah Kerjo,2017,0.0021003500583430573,0.0,0.0021003500583430573,1.0,407
0hSVzgAwPMABjIybwJBRsO,Via Vallen,Lali Rasane Tresno,2017,0.0018669778296382731,0.0,0.0018669778296382731,1.0,408
1cs5LFOcznflbTzEKDPXCx,Via Vallen,Sayang,2017,0.0018669778296382731,0.0,0.0018669778296382731,1.0,408
2Ty2xPSF4uPd1wq0ZNBlLb,Via Vallen,Pulang Malu Tak Pulang Rindu,2017,0.0018669778296382731,0.0,0.0018669778296382731,1.0,408
2e4cqLPOmc57fmNUlbbvXu,Via Vallen,Kimcil Kepolen,2017,0.0018669778296382731,0.0,0.0018669778296382731,1.0,408
67kyxOXvO7u4IqA33QVzP0,Nella Kharisma,Bidadari Kesleo (feat. Fery),2017,0.0021003500583430573,0.0,0.0021003500583430573,1.0,407
04ktmMQxCUW9bjmjNQJj7Z,Via Vallen,Jerit Atiku,2017,0.0018669778296382731,0.0,0.0018669778296382731,1.0,408
7o6Za6XEX9UyDnSXWQixRH,Via Vallen,Jaran Goyang,2017,0.0018669778296382731,0.0,0.0018669778296382731,1.0,408
2q9f86CdlaXOr6vD3HJK6R,Nella Kharisma,Kau Tercipta Bukan Untukku,2017,0.0021003500583430573,0.0,0.0021003500583430573,1.0,407
6a5siQhBs4Ra5oIyCatFtS,Dangdut Koplo Rgs,Lewung (feat. Nella Kharisma),2017,0.001633605600933489,0.0,0.001633605600933489,1.0,409
7COv8l4uzi2zANybuw3lxq,Kerispatih,Demi Cinta,2017,0.0,0.0,0.0,0.0,410
7oDd86yk8itslrA9HRP2ki,The Weeknd,Die For You - Remix,2017,0.00956826137689615,0.0,0.00956826137689615,1.0,1001
1r6qzxz77Tvbrvqd1Q1MIN,Justine Skye,Collide (Sped Up Remix),2017,0.00023337222870478414,0.0,0.00023337222870478414,0.0,411
5AvjYfR503qwTxRT3KHNZF,Summer Walker,Girls Need Love - Remix Sped Up,2017,0.0004667444574095683,0.0,0.0004667444574095683,1.0,427
4tCtwWceOPWzenK2HAIJSb,Fifth Harmony,Work from Home (feat. Ty Dolla $ign),2017,0.0007001166861143524,0.0,0.0007001166861143524,1.0,1244
0mL82sxCRjrs3br407IdJh,The Weeknd,Is There Someone Else?,2017,0.00956826137689615,0.0,0.00956826137689615,1.0,1001
1cKHdTo9u0ZymJdPGSh6nq,The Weeknd,I Was Never There,2017,0.00956826137689615,0.0,0.00956826137689615,1.0,1001
37F0uwRSrdzkBiuj0D5UHI,The Weeknd,Reminder,2017,0.00956826137689615,0.0,0.00956826137689615,1.0,1001
3B54sVLJ402zGa6Xm4YGNe,French Montana,Unforgettable,2017,0.00023337222870478414,0.0,0.00023337222870478414,0.0,816
4i7HqWsN7iJzsXpsW5h1nb,Steve Lacy,Bad Habit - Sped Up,2017,0.00023337222870478414,0.0,0.00023337222870478414,0.0,412
1lAJUXyP5S2dUYHer1xBas,Pi’erre Bourne,Drunk And Nasty (feat. Sharc),2017,0.0,0.0,0.0,0.0,413
3hxIUxnT27p5WcmjGUXNwx,Hotel Ugly,Shut up My Moms Calling,2017,0.0,0.0,0.0,0.0,414
6fBiLOkPcQ3iFUpmIv88fQ,accelerate,sure thing (sped up),2017,0.0004667444574095683,0.0,0.0004667444574095683,1.0,415
5KghbPCS4rMjtA1Yll2yPh,exdweb,do ya like x resonance,2017,0.0,0.0,0.0,0.0,416
5kY2DRIom6dcVZbQb1SAX8,Justine Skye,Collide (feat. Tyga),2017,0.00023337222870478414,0.0,0.00023337222870478414,0.0,411
2dHHgzDwk4BJdRwy9uXhTO,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),2017,0.0009334889148191366,0.0,0.0009334889148191366,1.0,477
67G98VCvvM3CMdilrS1jrs,Xizt,Starboy - Sped Up,2017,0.0,0.0,0.0,0.0,417
5IgjP7X4th6nMNDh4akUHb,Chris Brown,Under The Influence,2017,0.004667444574095683,0.0,0.004667444574095682,1.0,1497
2DOzJWZCslTQFQPQf6hhhj,Yung Bleu,Ice On My Baby,2017,0.0,0.0,0.0,0.0,418
7ArVzlFsFsQXNseVXmdOyk,Denise Julia,NVMD,2017,0.0,0.0,0.0,0.0,421
0uxSUdBrJy9Un0EYoBowng,Lil Uzi Vert,20 Min,2017,0.0011668611435239208,0.0,0.0011668611435239206,1.0,502
5BkBcXJ0rDRlnzh3tmknxI,Midas the Jagaban,Party With A Jagaban,2017,0.0,0.0,0.0,0.0,422
4rPJSqrov3zqGwXlemLBMw,RAYE,Escapism. - Sped Up,2017,0.0007001166861143524,0.0,0.0007001166861143524,1.0,207
3yWF3DqFBNLvf7s4C7mKUm,Aaryan Shah,Renegade,2017,0.0,0.0,0.0,0.0,425
5yfMsbJda8sXVfnJHgm8Ke,Young Slo-Be,I Love You,2017,0.0,0.0,0.0,0.0,426
5m0eMnsWwzgGsUxe1mhFYR,Summer Walker,White Tee (with NO1-NOAH),2017,0.0004667444574095683,0.0,0.0004667444574095683,1.0,427
6UCi4RDB9OAbSZT3h86iC8,HINATTA,Before I Die Play No Games,2017,0.0,0.0,0.0,0.0,428
2WigMwGJysIh9fRnSJvpjn,Oxlade,KU LO SA - A COLORS SHOW,2017,0.0,0.0,0.0,0.0,429
2s4ovesbfaJem0dgmlsOKo,EDITKINGS,You Right x Luxurious (TikTok Edit) - Remix,2017,0.00023337222870478414,0.0,0.00023337222870478414,0.0,430
0kuP3lMxCikBd7nPBIdjv8,Tevomxntana,Heaven Sent,2017,0.00023337222870478414,0.0,0.00023337222870478414,0.0,451
4zRZAmBQP8vhNPf9i9opXt,Why Don't We,8 Letters,2017,0.0004667444574095683,0.0,0.0004667444574095683,1.0,913
6N3qHjcwly8ZuhE4bPYJAX,Daniel Caesar,Get You (feat. Kali Uchis),2017,0.00023337222870478414,0.0,0.00023337222870478414,0.0,433
77KaAmSH0dR0v1x3MD57fR,Xanemusic,Beauty And A Beat (Sped Up) - Remix,2017,0.00023337222870478414,0.0,0.00023337222870478414,0.0,464
24LLrUc2fdoXvM9ez9JjEv,nikomanjiro,tell em x molly,2017,0.00023337222870478414,0.0,0.00023337222870478414,0.0,498
49w5bSIxlJXIvYGF9gNh4B,bleed,Molly Slowed,2017,0.0,0.0,0.0,0.0,435
7ckjVsVT3i9jk4jgXd9uiZ,Senzou,No Idea x Body Party,2017,0.0,0.0,0.0,0.0,436
5NyBRRP1S6g9wTt4nR2448,Nej,Paro - Speed Up,2017,0.0,0.0,0.0,0.0,437
2eAZfqOm4EnOF9VvN50Tyc,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),2017,0.0011668611435239208,0.0,0.0011668611435239206,1.0,502
2Gyc6e2cLxA5hoX1NOvYnU,Tory Lanez,Say It,2017,0.0007001166861143524,0.0,0.0007001166861143524,1.0,136
5IaHrVsrferBYDm0bDyABy,Tyga,Taste (feat. Offset),2017,0.0007001166861143524,0.0,0.0007001166861143524,1.0,441
6WDx0CXwLMhrRs2UHVmf7L,EDITKINGS,Drunk & Nasty (TikTok Edit) - Remix,2017,0.00023337222870478414,0.0,0.00023337222870478414,0.0,430
6PGoSes0D9eUDeeAafB2As,Kendrick Lamar,LOVE. FEAT. ZACARI.,2017,0.0023337222870478415,0.0,0.002333722287047841,1.0,1071
