loc,Spotify_ID,Title,Year,Artist,polarity,subjectivity,sentiment
6803,0Z3mCn46aLOqWjyRI6KfRf,She Moves (Far Away) - Radio Mix,2014,Alle Farben,-0.025000000000000015,0.8500000000000001,"Sentiment(polarity=-0.025000000000000015, subjectivity=0.8500000000000001)"
9382,5ZSl6gDoV6bPPxzmLeneV9,Rise,2016,Jonas Blue,-0.02500000000000001,0.6921875,"Sentiment(polarity=-0.02500000000000001, subjectivity=0.6921875)"
11613,35COLcFjvONwVv6jkG23gI,Boys Don't Cry,2022,Anitta,-0.024652777777777773,0.5989583333333334,"Sentiment(polarity=-0.024652777777777773, subjectivity=0.5989583333333334)"
9922,5WHTFyqSii0lmT9R21abT8,Don't Call Me Up,2020,Mabel,-0.024301075268817213,0.4721505376344086,"Sentiment(polarity=-0.024301075268817213, subjectivity=0.4721505376344086)"
11073,7iZw6wgm7duXlA1uT5ACxF,WTF,2019,Young Spool,-0.024228734228734228,0.49004917921584584,"Sentiment(polarity=-0.024228734228734228, subjectivity=0.49004917921584584)"
8743,6fBiLOkPcQ3iFUpmIv88fQ,sure thing (sped up),2016,accelerate,-0.023898268398268405,0.4685591630591631,"Sentiment(polarity=-0.023898268398268405, subjectivity=0.4685591630591631)"
11536,2ePtv8MlBO9nuuXABqAfEX,SugarCrash!,2022,ElyOtto,-0.023397435897435894,0.532051282051282,"Sentiment(polarity=-0.023397435897435894, subjectivity=0.532051282051282)"
9652,1BTedYnc71YdUcg1RaajV2,TWIST N TURN,2017,Beathoven,-0.023214285714285705,0.48988095238095236,"Sentiment(polarity=-0.023214285714285705, subjectivity=0.48988095238095236)"
137,2M9ULmQwTaTGmAdXaXpfz5,Billionaire (feat. Bruno Mars),2010,Travie McCoy,-0.022402597402597386,0.40431497514830844,"Sentiment(polarity=-0.022402597402597386, subjectivity=0.40431497514830844)"
11619,4iqmktYiX3g7jAwr73i6yC,Neon Lights,2022,LODATO,-0.02181818181818181,0.5272727272727271,"Sentiment(polarity=-0.02181818181818181, subjectivity=0.5272727272727271)"
7800,4tRLfSHpbjlIjV97RPWr9Y,Sex,2015,Cheat Codes,-0.021739130434782566,0.6340579710144926,"Sentiment(polarity=-0.021739130434782566, subjectivity=0.6340579710144926)"
340,4kPf4MbDp81GfVHLISdByL,All Time Low,2010,The Wanted,-0.02142857142857143,0.30952380952380976,"Sentiment(polarity=-0.02142857142857143, subjectivity=0.30952380952380976)"
238,1AguHaKOuggrVTebp7cZEI,Stereo Love - Radio Edit,2011,Edward Maya,-0.02095238095238096,0.5657142857142857,"Sentiment(polarity=-0.02095238095238096, subjectivity=0.5657142857142857)"
11396,5TTXEcfsYLh6fTarLaevTi,lowkey,2020,NIKI,-0.020424836601307197,0.37712418300653616,"Sentiment(polarity=-0.020424836601307197, subjectivity=0.37712418300653616)"
1039,20X9OeC606XNwEtDBOym5u,Love Drunk,2011,BOYS LIKE GIRLS,-0.019439223057644093,0.6405858395989977,"Sentiment(polarity=-0.019439223057644093, subjectivity=0.6405858395989977)"
3415,0YywjDvFudcaHG74NuWISy,People Help the People,2011,Birdy,-0.01937500000000002,0.566875,"Sentiment(polarity=-0.01937500000000002, subjectivity=0.566875)"
11520,1Xi84slp6FryDSCbzq4UCD,Arcade,2022,Duncan Laurence,-0.019318181818181804,0.5079545454545454,"Sentiment(polarity=-0.019318181818181804, subjectivity=0.5079545454545454)"
763,5Sf3GyLEAzJXxZ5mbCPXTu,Waves - Robin Schulz Radio Edit,2012,Mr. Probz,-0.019047619047619074,0.5078754578754578,"Sentiment(polarity=-0.019047619047619074, subjectivity=0.5078754578754578)"
4280,4Q1VnWWIq2S8oOT7z1hq5x,Bad Habit,2012,Katelyn Butcher,-0.01882775424219276,0.5126379547368851,"Sentiment(polarity=-0.01882775424219276, subjectivity=0.5126379547368851)"
5380,60nV8MWOEnAalMOm1Fgoua,Survive,2012,Vanze,-0.01825396825396826,0.21507936507936506,"Sentiment(polarity=-0.01825396825396826, subjectivity=0.21507936507936506)"
11503,2m3Fqmw1mfs39KklPmjq79,Por Mi México (Remix),2021,Lefty Sm,-0.017499999999999988,0.605,"Sentiment(polarity=-0.017499999999999988, subjectivity=0.605)"
11256,5lw8Mgb4LyhriPIC86gV6e,RNP (feat. Anderson .Paak),2020,Cordae,-0.01742424242424241,0.4803030303030303,"Sentiment(polarity=-0.01742424242424241, subjectivity=0.4803030303030303)"
11523,3D5wnLaeVlCCIPzQOOAirA,No Roots,2022,Alice Merton,-0.016666666666666673,0.26666666666666666,"Sentiment(polarity=-0.016666666666666673, subjectivity=0.26666666666666666)"
5303,5HuqzFfq2ulY1iBAW5CxLe,Rather Be (feat. Jess Glynne),2012,Clean Bandit,-0.016666666666666663,0.4600000000000001,"Sentiment(polarity=-0.016666666666666663, subjectivity=0.4600000000000001)"
1827,2FAQ859VwORxzRE0JnWn7d,Pack Up,2010,Eliza Doolittle,-0.015931372549019603,0.4735294117647059,"Sentiment(polarity=-0.015931372549019603, subjectivity=0.4735294117647059)"
6253,4Bif5TdVlzTiEff3hTwS5W,Enter the Dreamland,2013,Meresha,-0.015909090909090914,0.5136363636363637,"Sentiment(polarity=-0.015909090909090914, subjectivity=0.5136363636363637)"
11013,0uBrQT9ny21InKVEsc7lm2,Otro Show,2019,Uzielito Mix,-0.014285714285714275,0.9714285714285714,"Sentiment(polarity=-0.014285714285714275, subjectivity=0.9714285714285714)"
11584,3VwRxqjO4kvpaiBefwzZ1S,Ashewo Boy,2022,Ayox,-0.014136904761904774,0.4827380952380952,"Sentiment(polarity=-0.014136904761904774, subjectivity=0.4827380952380952)"
434,2i0AUcEnsDm3dsqLrFWUCq,Tonight Tonight,2010,Hot Chelle Rae,-0.013888888888888902,0.6327160493827161,"Sentiment(polarity=-0.013888888888888902, subjectivity=0.6327160493827161)"
7267,4zLBcDtvYNVtF9fnG6lme3,Sun Goes Down (feat. Jasmine Thompson) - Radio Mix,2014,Robin Schulz,-0.013680637544273894,0.452577725304998,"Sentiment(polarity=-0.013680637544273894, subjectivity=0.452577725304998)"
11163,52qTK7CEx1Vso4Evkx6ZCM,In The Dark,2020,Purple Disco Machine,-0.013605442176870758,0.4879062736205594,"Sentiment(polarity=-0.013605442176870758, subjectivity=0.4879062736205594)"
11173,6UTvWwqubEcGwkK8dj8Ycn,Not Gonna Get It,2020,Viki Gabor,-0.01333333333333333,0.6866666666666668,"Sentiment(polarity=-0.01333333333333333, subjectivity=0.6866666666666668)"
3466,1oew3nFNY3vMacJAsvry0S,Me And My Broken Heart,2011,Rixton,-0.013271604938271607,0.5302469135802467,"Sentiment(polarity=-0.013271604938271607, subjectivity=0.5302469135802467)"
10830,3QiAAp20rPC3dcAtKtMaqQ,Blue Christmas,2019,Elvis Presley,-0.0125,0.09375000000000001,"Sentiment(polarity=-0.0125, subjectivity=0.09375000000000001)"
10620,3H7ihDc1dqLriiWXwsc2po,Breaking Me,2019,Topic,-0.012087912087912104,0.4494505494505494,"Sentiment(polarity=-0.012087912087912104, subjectivity=0.4494505494505494)"
9556,2mgzUVvDpb1zMSB4glLQ6T,Life's Too Short (English Version),2017,aespa,-0.012005928853754943,0.3777173913043479,"Sentiment(polarity=-0.012005928853754943, subjectivity=0.3777173913043479)"
4169,4rXLjWdF2ZZpXCVTfWcshS,fukumean,2019,Gunna,-0.011950549450549453,0.43911782661782667,"Sentiment(polarity=-0.011950549450549453, subjectivity=0.43911782661782667)"
4518,4fSIb4hdOQ151TILNsSEaF,Todo De Ti,2021,Rauw Alejandro,-0.01190476190476191,0.3761904761904762,"Sentiment(polarity=-0.01190476190476191, subjectivity=0.3761904761904762)"
1660,6UAgnw2w3AVwLg1p7sE7v4,I Follow Rivers - The Magician Remix,2010,Lykke Li,-0.01173913043478261,0.4182608695652175,"Sentiment(polarity=-0.01173913043478261, subjectivity=0.4182608695652175)"
5898,4fKLT5mrdb50q22BdAlJ9r,Discoteca,2014,Tropea,-0.010869565217391304,0.12391304347826092,"Sentiment(polarity=-0.010869565217391304, subjectivity=0.12391304347826092)"
7824,58zsLZPvfflaiIbNWoA22O,Human,2018,Rag'n'Bone Man,-0.010869565217391302,0.1855072463768116,"Sentiment(polarity=-0.010869565217391302, subjectivity=0.1855072463768116)"
7857,2W0nKDjseDEe1MB5AKMJ8D,We Both Know,2015,Brennan Story,-0.01061755952380952,0.5620126488095241,"Sentiment(polarity=-0.01061755952380952, subjectivity=0.5620126488095241)"
