Spotify_ID,Title,Year,Artist,polarity,subjectivity,sentiment
1DWZUa5Mzf2BwzpHtgbHPY,Good News,2021,Mac Miller,-0.015380333951762524,0.5510791589363019,"Sentiment(polarity=-0.015380333951762524, subjectivity=0.5510791589363019)"
1DWZUa5Mzf2BwzpHtgbHPY,Good News,2020,Mac Miller,-0.015380333951762524,0.5510791589363019,"Sentiment(polarity=-0.015380333951762524, subjectivity=0.5510791589363019)"
1DWZUa5Mzf2BwzpHtgbHPY,Good News,2019,Mac Miller,-0.015380333951762524,0.5510791589363019,"Sentiment(polarity=-0.015380333951762524, subjectivity=0.5510791589363019)"
3IB5qOeMayvpOdHxYCL5tZ,ON (Feat. Sia),2018,BTS,-0.015909090909090914,0.48181818181818187,"Sentiment(polarity=-0.015909090909090914, subjectivity=0.48181818181818187)"
3IB5qOeMayvpOdHxYCL5tZ,ON (Feat. Sia),2021,BTS,-0.015909090909090914,0.48181818181818187,"Sentiment(polarity=-0.015909090909090914, subjectivity=0.48181818181818187)"
4Bif5TdVlzTiEff3hTwS5W,Enter the Dreamland,2013,Meresha,-0.015909090909090914,0.5136363636363637,"Sentiment(polarity=-0.015909090909090914, subjectivity=0.5136363636363637)"
3IB5qOeMayvpOdHxYCL5tZ,ON (Feat. Sia),2019,BTS,-0.015909090909090914,0.48181818181818187,"Sentiment(polarity=-0.015909090909090914, subjectivity=0.48181818181818187)"
3IB5qOeMayvpOdHxYCL5tZ,ON (Feat. Sia),2022,BTS,-0.015909090909090914,0.48181818181818187,"Sentiment(polarity=-0.015909090909090914, subjectivity=0.48181818181818187)"
3IB5qOeMayvpOdHxYCL5tZ,ON (Feat. Sia),2020,BTS,-0.015909090909090914,0.48181818181818187,"Sentiment(polarity=-0.015909090909090914, subjectivity=0.48181818181818187)"
3IB5qOeMayvpOdHxYCL5tZ,ON (Feat. Sia),2018,BTS,-0.015909090909090914,0.48181818181818187,"Sentiment(polarity=-0.015909090909090914, subjectivity=0.48181818181818187)"
4Bif5TdVlzTiEff3hTwS5W,Enter the Dreamland,2014,Meresha,-0.015909090909090914,0.5136363636363637,"Sentiment(polarity=-0.015909090909090914, subjectivity=0.5136363636363637)"
4Bif5TdVlzTiEff3hTwS5W,Enter the Dreamland,2021,Meresha,-0.015909090909090914,0.5136363636363637,"Sentiment(polarity=-0.015909090909090914, subjectivity=0.5136363636363637)"
2FAQ859VwORxzRE0JnWn7d,Pack Up,2010,Eliza Doolittle,-0.015931372549019603,0.4735294117647059,"Sentiment(polarity=-0.015931372549019603, subjectivity=0.4735294117647059)"
2A73XBDBQgmdXO8VsXPWIs,Rumour Has It,2011,Adele,-0.01597222222222223,0.637962962962963,"Sentiment(polarity=-0.01597222222222223, subjectivity=0.637962962962963)"
2A73XBDBQgmdXO8VsXPWIs,Rumour Has It,2011,Adele,-0.01597222222222223,0.637962962962963,"Sentiment(polarity=-0.01597222222222223, subjectivity=0.637962962962963)"
2A73XBDBQgmdXO8VsXPWIs,Rumour Has It,2012,Adele,-0.01597222222222223,0.637962962962963,"Sentiment(polarity=-0.01597222222222223, subjectivity=0.637962962962963)"
2A73XBDBQgmdXO8VsXPWIs,Rumour Has It,2013,Adele,-0.01597222222222223,0.637962962962963,"Sentiment(polarity=-0.01597222222222223, subjectivity=0.637962962962963)"
4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,2019,Juice WRLD,-0.016031280547409578,0.5786412512218964,"Sentiment(polarity=-0.016031280547409578, subjectivity=0.5786412512218964)"
4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,2020,Juice WRLD,-0.016031280547409578,0.5786412512218964,"Sentiment(polarity=-0.016031280547409578, subjectivity=0.5786412512218964)"
4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,2018,Juice WRLD,-0.016031280547409578,0.5786412512218964,"Sentiment(polarity=-0.016031280547409578, subjectivity=0.5786412512218964)"
6HZILIRieu8S0iqY8kIKhj,DNA.,2015,Kendrick Lamar,-0.016052003552003553,0.48331252081252085,"Sentiment(polarity=-0.016052003552003553, subjectivity=0.48331252081252085)"
6HZILIRieu8S0iqY8kIKhj,DNA.,2016,Kendrick Lamar,-0.016052003552003553,0.48331252081252085,"Sentiment(polarity=-0.016052003552003553, subjectivity=0.48331252081252085)"
6HZILIRieu8S0iqY8kIKhj,DNA.,2017,Kendrick Lamar,-0.016052003552003553,0.48331252081252085,"Sentiment(polarity=-0.016052003552003553, subjectivity=0.48331252081252085)"
6HZILIRieu8S0iqY8kIKhj,DNA.,2017,Kendrick Lamar,-0.016052003552003553,0.48331252081252085,"Sentiment(polarity=-0.016052003552003553, subjectivity=0.48331252081252085)"
6HZILIRieu8S0iqY8kIKhj,DNA.,2018,Kendrick Lamar,-0.016052003552003553,0.48331252081252085,"Sentiment(polarity=-0.016052003552003553, subjectivity=0.48331252081252085)"
6HZILIRieu8S0iqY8kIKhj,DNA.,2019,Kendrick Lamar,-0.016052003552003553,0.48331252081252085,"Sentiment(polarity=-0.016052003552003553, subjectivity=0.48331252081252085)"
6HZILIRieu8S0iqY8kIKhj,DNA.,2018,Kendrick Lamar,-0.016052003552003553,0.48331252081252085,"Sentiment(polarity=-0.016052003552003553, subjectivity=0.48331252081252085)"
